聚杰微纤,300819,收入构成,报告日期,2020-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
外销,13530,9560,3970,29.34%,84.42%
其他业务,405,322,83,20.44%,1.76%
内销,5872,5222,650,11.06%,13.81%

聚杰微纤,300819,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内销,16475,13416,3059,18.57%,22.3%
外销,33366,22706,10660,31.95%,77.7%

聚杰微纤,300819,收入构成,报告日期,2019-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中:其他地区,226,-- ,226,--,0.44%
其中:华东地区,6104,-- ,6104,--,11.83%
其中:北美洲,467,-- ,467,--,0.9%
其他（补充）,172,-- ,172,--,0.33%
其中:亚洲,612,-- ,612,--,1.19%
境外,18463,-- ,18463,--,35.77%
其中:华北地区,334,-- ,334,--,0.65%
其中:欧洲,17378,-- ,17378,--,33.67%
其中:华中地区,593,-- ,593,--,1.15%
其中:大洋洲,6,-- ,6,--,0.01%
境内,7257,-- ,7257,--,14.06%

聚杰微纤,300819,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中:大洋洲,28,-- ,28,--,0.03%
其中:欧洲,31595,-- ,31595,--,34.21%
其中:华中地区,315,-- ,315,--,0.34%
其中:其他地区,420,-- ,420,--,0.45%
其中:华东地区,9944,-- ,9944,--,10.77%
境内,11309,-- ,11309,--,12.25%
其中:北美洲,1614,-- ,1614,--,1.75%
境外,34807,-- ,34807,--,37.69%
其中:华北地区,630,-- ,630,--,0.68%
其他（补充）,117,-- ,117,--,0.13%
其中:亚洲,1571,-- ,1571,--,1.7%

聚杰微纤,300819,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中:华北地区,394,-- ,394,--,0.46%
其中:南美洲,2,-- ,2,--,0%
其中:亚洲,2182,-- ,2182,--,2.52%
其中:其他地区,860,-- ,860,--,0.99%
其中:华东地区,9707,-- ,9707,--,11.21%
其中:华中地区,103,-- ,103,--,0.12%
境内,11064,-- ,11064,--,12.78%
其他（补充）,95,-- ,95,--,0.11%
其中:北美洲,1419,-- ,1419,--,1.64%
境外,32178,-- ,32178,--,37.17%
其中:大洋洲,58,-- ,58,--,0.07%
其中:欧洲,28517,-- ,28517,--,32.94%

聚杰微纤,300819,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中:欧洲,23464,-- ,23464,--,27.83%
境内,9951,-- ,9951,--,11.8%
其中:大洋洲,154,-- ,154,--,0.18%
其中:华中地区,355,-- ,355,--,0.42%
其中:南美洲,34,-- ,34,--,0.04%
其中:亚洲,4824,-- ,4824,--,5.72%
其中:其他地区,986,-- ,986,--,1.17%
其中:华东地区,8319,-- ,8319,--,9.87%
其他（补充）,52,-- ,52,--,0.06%
其中:北美洲,3701,-- ,3701,--,4.39%
境外,32177,-- ,32177,--,38.17%
其中:华北地区,291,-- ,291,--,0.34%

