新劲刚,300629,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,217,-- ,217,--,2.01%
西南,2306,942,1364,59.15%,12.66%
华东,1278,-- ,1278,--,11.86%
华南,1908,-- ,1908,--,17.7%
东北,562,-- ,562,--,5.22%
境外,9385,6135,3249,34.62%,30.16%
华北,2394,1509,886,36.99%,8.22%
华中,1311,-- ,1311,--,12.17%

新劲刚,300629,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,204,-- ,204,--,2.15%
西南,603,-- ,603,--,6.35%
华东,1654,-- ,1654,--,17.43%
华南,2519,1618,901,35.76%,9.49%
华北,1278,-- ,1278,--,13.46%
华中,3405,2574,831,24.41%,8.76%
其他(补充),-- ,85,-85,--,-0.89%
境外,11351,7360,3991,35.16%,42.05%
东北,115,-- ,115,--,1.21%

新劲刚,300629,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
西北,1186,-- ,1186,--,9.64%
西南,1291,-- ,1291,--,10.49%
华东,2245,1740,505,22.48%,4.1%
华北,993,-- ,993,--,8.07%
境外,14123,8869,5254,37.2%,42.7%
东北,229,-- ,229,--,1.86%
华中,2180,-- ,2180,--,17.72%
其他(补充),-- ,95,-95,--,-0.77%
华南,2793,2032,761,27.24%,6.18%

新劲刚,300629,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,57,-- ,57,--,0.12%
其中：其他,2008,-- ,2008,--,4.1%
其中：土耳其,2443,-- ,2443,--,4.99%
其中：马来西亚,514,-- ,514,--,1.05%
其中：印度,2342,-- ,2342,--,4.79%
其中：越南,5193,-- ,5193,--,10.62%
外销,12499,-- ,12499,--,25.55%
其中：西北,324,-- ,324,--,0.66%
其中：华北,1182,-- ,1182,--,2.42%
其中：东北,501,-- ,501,--,1.02%
其中：西南,1478,-- ,1478,--,3.02%
其中：华中,1590,-- ,1590,--,3.25%
其中：华南,3198,-- ,3198,--,6.54%
其中：华东,3659,-- ,3659,--,7.48%
内销,11932,-- ,11932,--,24.39%

新劲刚,300629,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,45,-- ,45,--,0.09%
其中：其他,141,-- ,141,--,0.29%
其中：土耳其,987,-- ,987,--,2.03%
其中：马来西亚,847,-- ,847,--,1.74%
其中：印度,1818,-- ,1818,--,3.74%
其中：越南,6064,-- ,6064,--,12.47%
外销,9858,-- ,9858,--,20.27%
其中：华北,693,-- ,693,--,1.42%
其中：东北,960,-- ,960,--,1.97%
其中：西南,1042,-- ,1042,--,2.14%
其中：华中,2123,-- ,2123,--,4.36%
其中：华南,3283,-- ,3283,--,6.75%
其中：华东,6340,-- ,6340,--,13.03%
内销,14440,-- ,14440,--,29.69%

新劲刚,300629,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),138,-- ,138,--,0.28%
其中：土耳其,55,-- ,55,--,0.11%
其中：马来西亚,628,-- ,628,--,1.26%
其中：印度,1591,-- ,1591,--,3.18%
其中：越南,4439,-- ,4439,--,8.88%
外销,6713,-- ,6713,--,13.44%
其中：西北,61,-- ,61,--,0.12%
其中：华北,469,-- ,469,--,0.94%
其中：东北,912,-- ,912,--,1.82%
其中：西南,1461,-- ,1461,--,2.92%
其中：华中,2945,-- ,2945,--,5.89%
其中：华南,3809,-- ,3809,--,7.62%
其中：华东,8545,-- ,8545,--,17.1%
内销,18202,-- ,18202,--,36.43%

