春风动力,603129,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
非洲,1958,1413,545,27.85%,0.52%
其他（补充）,6537,8463,-1927,-29.47%,-1.84%
南美洲,10269,7700,2569,25.02%,2.46%
大洋洲,4970,3775,1195,24.04%,1.14%
亚洲(不含中国),12768,9689,3080,24.12%,2.95%
国内,116280,81356,34924,30.03%,33.41%
北美洲,79261,41445,37816,47.71%,36.17%
欧洲,92180,65845,26334,28.57%,25.19%

春风动力,603129,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
南美洲,8803,6973,1830,20.79%,2.35%
其他（补充）,5092,5777,-685,-13.44%,-0.88%
欧洲,70448,53394,17054,24.21%,21.94%
国内,80874,57754,23120,28.59%,29.74%
非洲,1178,885,292,24.82%,0.38%
北美洲,69294,37258,32035,46.23%,41.21%
亚洲(不含中国),12639,10019,2620,20.73%,3.37%
大洋洲,6218,4745,1473,23.69%,1.89%

春风动力,603129,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
亚洲,72682,48663,24019,33.05%,40.45%
北美洲,45827,25787,20040,43.73%,33.75%
欧洲,46426,33921,12505,26.93%,21.06%
非洲,953,717,236,24.75%,0.4%
南美洲,5550,4177,1373,24.74%,2.31%
其他（补充）,2977,3370,-393,-13.2%,-0.66%
大洋洲,7368,5775,1593,21.62%,2.68%

春风动力,603129,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：西南,9823,-- ,9823,--,5.27%
其中：华中,3084,-- ,3084,--,1.66%
其中：大洋洲,4595,-- ,4595,--,2.47%
其中：东北,1653,-- ,1653,--,0.89%
其中：华东,15206,-- ,15206,--,8.16%
其中：南美,4277,-- ,4277,--,2.3%
其中：华南,3580,-- ,3580,--,1.92%
其中：欧洲（不含俄罗斯）,34918,-- ,34918,--,18.74%
其中：华北,13376,-- ,13376,--,7.18%
其中：西北,3201,-- ,3201,--,1.72%
其中：其他,5066,-- ,5066,--,2.72%
其中：北美,30178,-- ,30178,--,16.2%
其中：俄罗斯,9741,-- ,9741,--,5.23%
国内销售,49923,33723,16200,32.45%,8.69%
其他（补充）,1408,-- ,1408,--,0.76%
国外销售,88775,58746,30029,33.83%,16.12%

春风动力,603129,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：其他,2770,-- ,2770,--,1.79%
其中：北美,22748,-- ,22748,--,14.74%
其中：华中,2705,-- ,2705,--,1.75%
其中：华北,6307,-- ,6307,--,4.09%
其中：欧洲（不含俄罗斯）,35158,-- ,35158,--,22.78%
其中：华南,2369,-- ,2369,--,1.54%
其中：南美,8776,-- ,8776,--,5.69%
其中：西北,1831,-- ,1831,--,1.19%
其中：西南,3087,-- ,3087,--,2%
其中：东北,1222,-- ,1222,--,0.79%
其中：华东,10418,-- ,10418,--,6.75%
其中：大洋洲,5254,-- ,5254,--,3.4%
其中：俄罗斯,15898,-- ,15898,--,10.3%
国内销售,27939,19402,8537,30.56%,5.53%
其他（补充）,1476,-- ,1476,--,0.96%
国外销售,90605,64838,25766,28.44%,16.7%

春风动力,603129,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其中：大洋洲,5233,-- ,5233,--,3.1%
其中：西南,1648,-- ,1648,--,0.98%
其中：北美,16815,-- ,16815,--,9.96%
其中：东北,584,-- ,584,--,0.35%
其中：华东,7869,-- ,7869,--,4.66%
其中：南美,4926,-- ,4926,--,2.92%
其中：其他,3886,-- ,3886,--,2.3%
其中：西北,827,-- ,827,--,0.49%
其中：华南,1244,-- ,1244,--,0.74%
其中：欧洲（不含俄罗斯）,30422,-- ,30422,--,18.03%
其中：俄罗斯,54188,-- ,54188,--,32.11%
其中：华中,1239,-- ,1239,--,0.73%
其中：华北,4169,-- ,4169,--,2.47%
国外销售,115470,85481,29990,25.97%,17.77%
其他（补充）,825,-- ,825,--,0.49%
国内销售,17580,12680,4899,27.87%,2.9%

