圣湘生物,688289,收入构成,报告日期,2019-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),605,-- ,605,--,0.86%
境外,1814,-- ,1814,--,2.57%
境内,34119,-- ,34119,--,48.29%
其中:西南地区,3774,-- ,3774,--,5.34%
其中:西北地区,1970,-- ,1970,--,2.79%
其中:华中地区,11965,-- ,11965,--,16.93%
其中:华南地区,3752,-- ,3752,--,5.31%
其中:华东地区,8101,-- ,8101,--,11.47%
其中:华北地区,3745,-- ,3745,--,5.3%
其中:东北地区,812,-- ,812,--,1.15%

圣湘生物,688289,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),570,-- ,570,--,0.97%
境外,1413,-- ,1413,--,2.41%
境内,28362,-- ,28362,--,48.31%
其中:西南地区,3230,-- ,3230,--,5.5%
其中:西北地区,1579,-- ,1579,--,2.69%
其中:华中地区,9330,-- ,9330,--,15.89%
其中:华南地区,2757,-- ,2757,--,4.7%
其中:华东地区,7285,-- ,7285,--,12.41%
其中:华北地区,3276,-- ,3276,--,5.58%
其中:东北地区,906,-- ,906,--,1.54%

圣湘生物,688289,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),506,-- ,506,--,1.16%
境外,656,-- ,656,--,1.5%
境内,21297,-- ,21297,--,48.67%
其中:西南地区,2775,-- ,2775,--,6.34%
其中:西北地区,610,-- ,610,--,1.39%
其中:华中地区,9177,-- ,9177,--,20.97%
其中:华南地区,1434,-- ,1434,--,3.28%
其中:华东地区,4811,-- ,4811,--,11%
其中:华北地区,2075,-- ,2075,--,4.74%
其中:东北地区,415,-- ,415,--,0.95%

