_id,name,company,title,href,includes,description
5f656df2ade9005a1ec9c469,杨军,平安银行,杨军(平安银行独立董事),/item/%E6%9D%A8%E5%86%9B/53393227,101,"平安银行  性别 男杨军先生,1958年5月出生,哥伦比亚大学法学博士,是中国律师及美国纽约州律师。杨军先生曾任北京对外经济律师事务所律师,美国马智诺斯律师事务所律师..."
5f656e09ade9005a1ec9c8f5,郑列列,世纪星源,,,0,
5f656e09ade9005a1ec9c903,吴祥中,世纪星源,,,0,
5f656df2ade9005a1ec9c44a,蔡洪滨,平安银行,蔡洪滨(平安银行独立董事),/item/%E8%94%A1%E6%B4%AA%E6%BB%A8/53418682,101,蔡洪滨，平安银行独立董事。蔡洪滨先生，1967年11月出生，1997年斯坦福大学经济学博士学位。现任中国香港大学经济及工商管理学院院长及经济学讲座教授。蔡洪滨先生于...
5f656df2ade9005a1ec9c416,蔡方方,平安银行,蔡方方(平安银行非执行董事),/item/%E8%94%A1%E6%96%B9%E6%96%B9/53418655,101,2014年7月至今，任中国平安执行董事。2015年3月至今，任中国平安首席人力资源执行官。2014年1月至今，任平安银行董事。蔡方方女士于2007年7月加入中国平安，2009年10...
5f656df3ade9005a1ec9c4e2,韩小京,平安银行,韩小京(远洋集团独立非执行董事),/item/%E9%9F%A9%E5%B0%8F%E4%BA%AC/53467770,1,彼分别自2014年2月27日及2014年4月15日起担任深圳证券交易所上市公司平安银行股份有限公司及北京三聚环保新材料股份有限公司的独立董事。韩先生曾担任联交所上市公司...
5f656df2ade9005a1ec9c454,杨如生,平安银行,杨如生(平安银行独立董事),/item/%E6%9D%A8%E5%A6%82%E7%94%9F/53418775,101,杨如生先生，1968年2月出生，暨南大学经济学硕士、中国注册会计师、中国注册税务师。2017年2月至今，任平安银行独立董事。杨如生先生现任瑞华会计师事务所合伙人，...
5f656e08ade9005a1ec9c8cf,丁芃,世纪星源,,,0,
5f656df2ade9005a1ec9c421,姚波,平安银行,姚波(平安银行非执行董事),/item/%E5%A7%9A%E6%B3%A2/53393222,101,"平安银行  性别 男姚波先生,1971年出生,北美精算师协会会员(FSA),获得美国纽约大学工商管理硕士学位。自2009年6月起出任中国平安执行董事,现任中国平安常务副总经理..."
5f656df1ade9005a1ec9c3c6,谢永林,平安银行,谢永林(平安集团公司董事总经理兼联席CEO),https://baike.baidu.com/item/%E8%B0%A2%E6%B0%B8%E6%9E%97/13835845,1,谢永林，男，湖北人，中共党员，南京大学理学硕士、管理学博士。1994年10月加盟中国平安保险集团股份有限公司，2006年3月至2013年11月先后担任平安银行运营总监、人力...
5f656df2ade9005a1ec9c42c,叶素兰,平安银行,叶素兰(平安银行非执行董事),/item/%E5%8F%B6%E7%B4%A0%E5%85%B0/53418663,100,叶素兰女士，1956年出生，获得英国伦敦中央工艺学院计算机学士学位。自2011年1月起出任中国平安副总经理至今，并分别自2006年3月、2008年3月及2010年7月起担任中国...
5f656df3ade9005a1ec9c4d8,王松奇,平安银行,,,0,
5f656e01ade9005a1ec9c6d1,吴嘉宁,万科,,,0,
5f656e01ade9005a1ec9c735,韩慧华,万科,,,0,
5f656df3ade9005a1ec9c50a,周强,平安银行,,,0,
5f656e05ade9005a1ec9c7b4,刘多宏,国农科技,刘多宏,/item/%E5%88%98%E5%A4%9A%E5%AE%8F,2,"刘多宏,国农科技董事。职务 董事 公司 国农科技  性别 男 学历 中专刘多宏先生,1967年7月出生,中专,毕业于四川省涪陵地区职业技术学院机械一体化专业。曾任深圳..."
5f656e05ade9005a1ec9c7c0,吴涤非,国农科技,吴涤非(国农科技董事),/item/%E5%90%B4%E6%B6%A4%E9%9D%9E/53452320,101,吴涤非，国农科技董事。吴涤非先生，1969年4月出生，本科，毕业于江西财经大学工业经济专业，中国注册会计师、中国注册资产评估师、会计师、经济师。曾任安徽诚信会计...
5f656e09ade9005a1ec9c90d,丹尼尔·保泽方,世纪星源,,,0,
5f656e06ade9005a1ec9c7cb,陈苏勤,国农科技,陈苏勤,/item/%E9%99%88%E8%8B%8F%E5%8B%A4,2,"陈苏勤,国农科技董事。职务 董事 公司 国农科技  性别 女 学历 硕士陈苏勤,女,生于1960年。中国澳门科技大学工商管理硕士,高级经济师。历任海通证券股份有限公司..."
5f656e06ade9005a1ec9c7e0,仇夏萍,国农科技,仇夏萍(朗科科技独立董事),/item/%E4%BB%87%E5%A4%8F%E8%90%8D,0,仇夏萍，女，中国国籍，无境外永久居留权。朗科科技独立董事。人物履历 仇夏萍，2003年7月毕业于美国华盛顿国际大学工商管理专业，获得硕士学位，2016年5月获得独立...
5f656e06ade9005a1ec9c7ea,陈欣宇,国农科技,陈欣宇(国农科技独立董事),/item/%E9%99%88%E6%AC%A3%E5%AE%87/53452322,101,陈欣宇，国农科技独立董事。陈欣宇女士，1978年出生，硕士研究生，毕业于中国香港浸会大学。2011年5月至2015年4月任深圳沃尔弗实业有限公司副总经理、董事会秘书，2015...
5f656e09ade9005a1ec9c8ea,江津,世纪星源,,,0,
5f656e00ade9005a1ec9c67b,郁亮,万科,,,0,
5f656e00ade9005a1ec9c695,王海武,万科,,,0,
5f656e06ade9005a1ec9c81e,黄冰夏,国农科技,,,0,
5f656e01ade9005a1ec9c6e6,张懿宸,万科,,,0,
5f656e01ade9005a1ec9c72a,朱旭,万科,,,0,
5f656e06ade9005a1ec9c800,阮旭里,国农科技,,,0,
5f656e01ade9005a1ec9c6f8,康典,万科,,,0,
5f656e06ade9005a1ec9c7d5,肖永平,国农科技,,,0,
5f656e01ade9005a1ec9c717,阙东武,万科,,,0,
5f656df2ade9005a1ec9c45f,郭田勇,平安银行,郭田勇(平安银行独立董事),/item/%E9%83%AD%E7%94%B0%E5%8B%87/53418811,101,2016年8月至今，任平安银行独立董事。郭田勇先生于1990年在山东大学数学系获理学学士学位，1990年至1993年任职于中国人民银行烟台分行，1996年在中国人民大学财政金融系...
5f656e01ade9005a1ec9c703,解冻,万科,,,0,
